"","CRC","Date","Time","Latitude","Longitude","Fix","Alt(m)","Tag.ID.","Argos.ID.","Bat.ID."
"1113","           OK",2023-09-26,"  10:02:40 PM",-18.8605824,47.8352509,"        3D",1113,"58564","245098","MARO113"
"1213","           OK",2023-09-26,"  11:02:24 PM",-18.8596611,47.8360176,"        3D",1483,"58564","245098","MARO113"
"1313","           OK",2023-09-27,"  01:01:52 AM",-18.8558712,47.9044724,"        3D",1424,"58564","245098","MARO113"
"1413","           OK",2023-09-27,"  03:01:20 AM",-18.8460159,48.0241013,"        3D",918,"58564","245098","MARO113"
"1513","           OK",2023-09-27,"  08:59:44 AM",-18.8460674,48.023922,"        3D",953,"58564","245098","MARO113"
"1613","           OK",2023-09-27,"  03:02:24 PM",-18.82761,48.0324478,"        2D",0,"58564","245098","MARO113"
"1713","           OK",2023-09-27,"  04:02:08 PM",-19.0349178,47.9516296,"        3D",1268,"58564","245098","MARO113"
"1813","           OK",2023-09-28,"  12:59:44 AM",-18.9934464,48.0121994,"        3D",1071,"58564","245098","MARO113"
"1913","           OK",2023-09-28,"  02:59:12 AM",-18.8457603,48.0237694,"        3D",930,"58564","245098","MARO113"
"2012","           OK",2023-09-28,"  03:58:56 AM",-18.8457851,48.0238724,"        3D",939,"58564","245098","MARO113"
"2112","           OK",2023-09-28,"  09:01:52 AM",-18.8459911,48.0240784,"        3D",942,"58564","245098","MARO113"
"2212","           OK",2023-09-28,"  03:00:16 PM",-18.8459911,48.0240517,"        3D",951,"58564","245098","MARO113"
"2312","           OK",2023-09-28,"  04:00:00 PM",-18.8692856,47.8908043,"        3D",1449,"58564","245098","MARO113"
"2412","           OK",2023-09-28,"  06:59:12 PM",-18.8643703,47.8438034,"        2D",0,"58564","245098","MARO113"
"2512","           OK",2023-09-28,"  08:58:40 PM",-18.8568439,47.8326645,"        3D",1448,"58564","245098","MARO113"
"2612","           OK",2023-09-29,"  12:02:08 AM",-18.8622723,47.8596497,"        3D",1445,"58564","245098","MARO113"
"2712","           OK",2023-09-29,"  03:01:20 AM",-18.8457603,48.0239487,"        3D",941,"58564","245098","MARO113"
"2812","           OK",2023-09-29,"  04:01:04 AM",-18.8457603,48.0237961,"        3D",944,"58564","245098","MARO113"
"2910","           OK",2023-09-29,"  08:59:44 AM",-18.8458633,48.0238991,"        3D",949,"58564","245098","MARO113"
"303","           OK",2023-09-29,"  03:02:24 PM",-18.8457851,48.0238724,"        3D",949,"58564","245098","MARO113"
"315","           OK",2023-09-29,"  04:02:08 PM",-19.0461063,47.9570808,"        3D",1225,"58564","245098","MARO113"
"323","           OK",2023-09-29,"  08:01:04 PM",-19.0399361,47.958847,"        3D",1232,"58564","245098","MARO113"
"333","           OK",2023-09-30,"  12:59:44 AM",-18.866188,47.8421364,"        3D",1520,"58564","245098","MARO113"
"343","           OK",2023-09-30,"  01:59:28 AM",-18.8487034,48.013298,"        3D",1027,"58564","245098","MARO113"
"353","           OK",2023-09-30,"  02:59:12 AM",-18.8458633,48.0238991,"        3D",935,"58564","245098","MARO113"
"363","           OK",2023-09-30,"  03:58:56 AM",-18.8457336,48.0237961,"        3D",925,"58564","245098","MARO113"
"373","           OK",2023-09-30,"  09:01:52 AM",-18.8457851,48.0235138,"        3D",910,"58564","245098","MARO113"
"383","           OK",2023-09-30,"  04:59:44 PM",-18.8453503,47.9797897,"        3D",1013,"58564","245098","MARO113"
"393","           OK",2023-09-30,"  08:58:40 PM",-18.8407688,47.9666061,"        3D",1057,"58564","245098","MARO113"
"403","           OK",2023-09-30,"  11:02:24 PM",-18.8370552,47.9980164,"        2D",0,"58564","245098","MARO113"
"415","           OK",2023-10-01,"  12:02:08 AM",-18.8440704,47.9934578,"        3D",1,"58564","245098","MARO113"
"423","           OK",2023-10-01,"  01:01:52 AM",-18.8385143,47.9864197,"        2D",0,"58564","245098","MARO113"
"433","           OK",2023-10-01,"  03:01:20 AM",-18.8459911,48.023819,"        2D",0,"58564","245098","MARO113"
"443","           OK",2023-10-01,"  04:01:04 AM",-18.8457336,48.0237694,"        3D",943,"58564","245098","MARO113"
"453","           OK",2023-10-01,"  08:59:44 AM",-18.8458366,48.0238724,"        3D",956,"58564","245098","MARO113"
"463","           OK",2023-10-01,"  03:02:24 PM",-18.8458633,48.0238991,"        3D",947,"58564","245098","MARO113"
"473","           OK",2023-10-01,"  04:02:08 PM",-18.8472443,47.9807625,"        3D",1063,"58564","245098","MARO113"
"483","           OK",2023-10-01,"  05:01:52 PM",-18.8407688,47.9658356,"        3D",1059,"58564","245098","MARO113"
"493","           OK",2023-10-01,"  07:01:20 PM",-18.9828987,47.8015099,"        2D",0,"58564","245098","MARO113"
"503","           OK",2023-10-02,"  12:00:00 AM",-18.8911228,47.9116669,"        3D",1368,"58564","245098","MARO113"
"515","           OK",2023-10-02,"  12:59:44 AM",-18.8526726,47.963047,"        2D",0,"58564","245098","MARO113"
"523","           OK",2023-10-02,"  02:59:12 AM",-18.8457336,48.0236931,"        3D",955,"58564","245098","MARO113"
"533","           OK",2023-10-02,"  09:01:52 AM",-18.8458118,48.0238457,"        3D",955,"58564","245098","MARO113"
"543","           OK",2023-10-02,"  03:00:16 PM",-18.8458118,48.0238457,"        3D",954,"58564","245098","MARO113"
"553","           OK",2023-10-02,"  04:00:00 PM",-18.8472958,47.9807358,"        3D",1085,"58564","245098","MARO113"
"563","           OK",2023-10-02,"  04:59:44 PM",-18.8470917,47.9805069,"        3D",1133,"58564","245098","MARO113"
"573","           OK",2023-10-02,"  06:59:12 PM",-18.8454533,47.979557,"        2D",0,"58564","245098","MARO113"
"583","           OK",2023-10-02,"  08:03:12 PM",-18.8471432,47.9806862,"        3D",1093,"58564","245098","MARO113"
"593","           OK",2023-10-02,"  10:02:40 PM",-18.847168,47.9806328,"        3D",1075,"58564","245098","MARO113"
"603","           OK",2023-10-03,"  02:01:36 AM",-18.8468857,48.0159378,"        3D",918,"58564","245098","MARO113"
"615","           OK",2023-10-03,"  03:01:20 AM",-18.84622,48.0241013,"        3D",887,"58564","245098","MARO113"
"623","           OK",2023-10-03,"  04:01:04 AM",-18.8460159,48.0240517,"        3D",938,"58564","245098","MARO113"
"633","           OK",2023-10-03,"  08:59:44 AM",-18.8460159,48.0240517,"        3D",951,"58564","245098","MARO113"
"643","           OK",2023-10-03,"  06:01:36 PM",-18.8447113,47.9793777,"        3D",1025,"58564","245098","MARO113"
"652","           OK",2023-10-03,"  07:01:20 PM",-18.845274,47.9792252,"        3D",1009,"58564","245098","MARO113"
"662","           OK",2023-10-03,"  09:00:48 PM",-18.8447876,47.9794312,"        3D",1020,"58564","245098","MARO113"
"673","           OK",2023-10-03,"  10:00:32 PM",-18.8403835,47.9662971,"        3D",1086,"58564","245098","MARO113"
"683","           OK",2023-10-04,"  12:59:44 AM",-18.8451977,47.97966,"        3D",1030,"58564","245098","MARO113"
"692","           OK",2023-10-04,"  02:59:12 AM",-18.8459396,48.024025,"        3D",944,"58564","245098","MARO113"
"702","           OK",2023-10-04,"  03:58:56 AM",-18.8457851,48.0237694,"        3D",928,"58564","245098","MARO113"
"714","           OK",2023-10-04,"  09:01:52 AM",-18.8458881,48.0238991,"        3D",960,"58564","245098","MARO113"
"722","           OK",2023-10-04,"  04:00:00 PM",-18.845274,47.9797363,"        3D",1015,"58564","245098","MARO113"
"732","           OK",2023-10-04,"  04:59:44 PM",-18.8575096,47.9174271,"        3D",1352,"58564","245098","MARO113"
"742","           OK",2023-10-04,"  05:59:28 PM",-18.8628864,47.8393478,"        3D",1515,"58564","245098","MARO113"
"752","           OK",2023-10-04,"  06:59:12 PM",-18.8628101,47.8394737,"        3D",1488,"58564","245098","MARO113"
"762","           OK",2023-10-04,"  10:02:40 PM",-18.8737144,47.8361206,"        2D",0,"58564","245098","MARO113"
"772","           OK",2023-10-05,"  12:02:08 AM",-18.8623238,47.859623,"        3D",1450,"58564","245098","MARO113"
"782","           OK",2023-10-05,"  01:01:52 AM",-18.8657017,47.9286156,"        3D",1281,"58564","245098","MARO113"
"792","           OK",2023-10-05,"  02:01:36 AM",-18.8458881,48.0252533,"        3D",845,"58564","245098","MARO113"
"802","           OK",2023-10-05,"  04:01:04 AM",-18.8457603,48.0237961,"        3D",949,"58564","245098","MARO113"
"814","           OK",2023-10-05,"  08:59:44 AM",-18.8459644,48.024128,"        3D",940,"58564","245098","MARO113"
"822","           OK",2023-10-05,"  03:02:24 PM",-18.8460159,48.024128,"        3D",942,"58564","245098","MARO113"
"832","           OK",2023-10-05,"  04:02:08 PM",-19.0185089,47.974617,"        3D",1270,"58564","245098","MARO113"
"842","           OK",2023-10-05,"  08:01:04 PM",-19.1760769,47.9874687,"        2D",0,"58564","245098","MARO113"
"852","           OK",2023-10-05,"  10:00:32 PM",-19.1740036,47.9870338,"        3D",1257,"58564","245098","MARO113"
"862","           OK",2023-10-06,"  12:00:00 AM",-18.9854584,48.0601997,"        3D",985,"58564","245098","MARO113"
"872","           OK",2023-10-06,"  02:59:12 AM",-18.8458633,48.0237694,"        3D",931,"58564","245098","MARO113"
"882","           OK",2023-10-06,"  09:01:52 AM",-18.8457851,48.0236664,"        3D",957,"58564","245098","MARO113"
"892","           OK",2023-10-06,"  03:00:16 PM",-18.8458366,48.0236435,"        3D",982,"58564","245098","MARO113"
"902","           OK",2023-10-06,"  04:00:00 PM",-18.9081993,48.0376701,"        3D",936,"58564","245098","MARO113"
"914","           OK",2023-10-06,"  04:59:44 PM",-19.012928,47.9865227,"        3D",1213,"58564","245098","MARO113"
"922","           OK",2023-10-06,"  08:03:12 PM",-19.1747456,47.9869843,"        3D",927,"58564","245098","MARO113"
"932","           OK",2023-10-06,"  08:58:40 PM",-19.1743355,47.9869576,"        3D",1164,"58564","245098","MARO113"
"942","           OK",2023-10-07,"  12:02:08 AM",-19.0619011,48.0239983,"        3D",1075,"58564","245098","MARO113"
"952","           OK",2023-10-07,"  01:01:52 AM",-18.9155464,48.0226669,"        3D",976,"58564","245098","MARO113"
"962","           OK",2023-10-07,"  02:01:36 AM",-18.8458118,48.023819,"        3D",937,"58564","245098","MARO113"
"972","           OK",2023-10-07,"  03:01:20 AM",-18.8457851,48.0236168,"        3D",939,"58564","245098","MARO113"
"982","           OK",2023-10-07,"  04:01:04 AM",-18.8458118,48.0238724,"        3D",933,"58564","245098","MARO113"
"992","           OK",2023-10-07,"  08:59:44 AM",-18.8460674,48.0241547,"        3D",977,"58564","245098","MARO113"
"1002","           OK",2023-10-07,"  05:01:52 PM",-18.8759174,47.9405708,"        3D",1281,"58564","245098","MARO113"
"1014","           OK",2023-10-07,"  06:01:36 PM",-18.8768902,47.9315567,"        3D",1131,"58564","245098","MARO113"
"1022","           OK",2023-10-07,"  07:01:20 PM",-18.8767357,47.9314308,"        3D",1208,"58564","245098","MARO113"
"1032","           OK",2023-10-07,"  08:01:04 PM",-18.8813953,47.9323273,"        3D",1205,"58564","245098","MARO113"
"1042","           OK",2023-10-07,"  09:00:48 PM",-18.8912773,47.9115906,"        3D",1371,"58564","245098","MARO113"
"1052","           OK",2023-10-07,"  10:00:32 PM",-18.8937607,47.9131508,"        3D",1352,"58564","245098","MARO113"
"1062","           OK",2023-10-07,"  11:00:16 PM",-18.8915577,47.911335,"        3D",1046,"58564","245098","MARO113"
"1072","           OK",2023-10-08,"  12:00:00 AM",-18.8900738,47.9183235,"        3D",1382,"58564","245098","MARO113"
"1082","           OK",2023-10-08,"  01:59:28 AM",-18.8477306,48.0198784,"        3D",46,"58564","245098","MARO113"
"1092","           OK",2023-10-08,"  03:58:56 AM",-18.8458366,48.0238457,"        3D",937,"58564","245098","MARO113"
"1103","           OK",2023-10-08,"  09:01:52 AM",-18.8460674,48.0239754,"        3D",965,"58564","245098","MARO113"
"1114","           OK",2023-10-08,"  03:00:16 PM",-18.8457088,48.0238991,"        3D",929,"58564","245098","MARO113"
"1122","           OK",2023-10-08,"  04:00:00 PM",-19.0728569,47.9501686,"        3D",1241,"58564","245098","MARO113"
"1132","           OK",2023-10-08,"  05:59:28 PM",-19.2176514,47.9819641,"        3D",1369,"58564","245098","MARO113"
"1142","           OK",2023-10-08,"  09:02:56 PM",-19.1746178,47.9869843,"        3D",1186,"58564","245098","MARO113"
"1152","           OK",2023-10-08,"  10:02:40 PM",-19.1761532,47.9789963,"        2D",0,"58564","245098","MARO113"
"1162","           OK",2023-10-09,"  12:02:08 AM",-18.9929848,48.027916,"        3D",901,"58564","245098","MARO113"
"1172","           OK",2023-10-09,"  02:01:36 AM",-18.8456573,48.023922,"        3D",947,"58564","245098","MARO113"
"1182","           OK",2023-10-09,"  03:01:20 AM",-18.8457603,48.023819,"        3D",934,"58564","245098","MARO113"
"1192","           OK",2023-10-09,"  08:59:44 AM",-18.8461437,48.0239983,"        3D",953,"58564","245098","MARO113"
"1202","           OK",2023-10-09,"  03:02:24 PM",-18.8467846,48.0202866,"        2D",0,"58564","245098","MARO113"
"1214","           OK",2023-10-09,"  05:01:52 PM",-18.9137783,48.0397682,"        3D",952,"58564","245098","MARO113"
"1222","           OK",2023-10-09,"  06:01:36 PM",-19.0737286,47.9916916,"        3D",1312,"58564","245098","MARO113"
"1232","           OK",2023-10-09,"  10:00:32 PM",-19.1768951,47.9841919,"        3D",1214,"58564","245098","MARO113"
"1242","           OK",2023-10-10,"  12:00:00 AM",-19.0609016,48.0062599,"        3D",917,"58564","245098","MARO113"
"1252","           OK",2023-10-10,"  02:59:12 AM",-18.8457851,48.0238724,"        3D",928,"58564","245098","MARO113"
"1262","           OK",2023-10-10,"  09:01:52 AM",-18.8460674,48.024025,"        3D",947,"58564","245098","MARO113"
"1272","           OK",2023-10-10,"  04:00:00 PM",-18.9123192,48.0414085,"        3D",941,"58564","245098","MARO113"
"1282","           OK",2023-10-10,"  04:59:44 PM",-19.0713215,47.9442062,"        3D",1296,"58564","245098","MARO113"
"1292","           OK",2023-10-10,"  06:59:12 PM",-19.1768703,47.9853706,"        2D",0,"58564","245098","MARO113"
"1302","           OK",2023-10-10,"  11:02:24 PM",-19.1766396,47.9845505,"        3D",1213,"58564","245098","MARO113"
"1314","           OK",2023-10-11,"  12:02:08 AM",-19.0060921,48.0355949,"        3D",947,"58564","245098","MARO113"
"1322","           OK",2023-10-11,"  02:01:36 AM",-18.8457603,48.0238724,"        3D",934,"58564","245098","MARO113"
"1332","           OK",2023-10-11,"  04:01:04 AM",-18.8457088,48.0238724,"        3D",951,"58564","245098","MARO113"
"1342","           OK",2023-10-11,"  08:59:44 AM",-18.8461437,48.0239487,"        3D",950,"58564","245098","MARO113"
"1352","           OK",2023-10-11,"  04:02:08 PM",-18.8765831,47.9315338,"        3D",1247,"58564","245098","MARO113"
"1362","           OK",2023-10-11,"  05:01:52 PM",-18.8943233,47.9358063,"        3D",1350,"58564","245098","MARO113"
"1372","           OK",2023-10-11,"  11:00:16 PM",-19.1733112,47.9856529,"        3D",1090,"58564","245098","MARO113"
"1382","           OK",2023-10-12,"  12:59:44 AM",-18.9156742,48.0229263,"        3D",934,"58564","245098","MARO113"
"1392","           OK",2023-10-12,"  01:59:28 AM",-18.8486023,48.0202637,"        2D",0,"58564","245098","MARO113"
"1402","           OK",2023-10-12,"  02:59:12 AM",-18.8456573,48.0239487,"        3D",964,"58564","245098","MARO113"
"1414","           OK",2023-10-12,"  03:58:56 AM",-18.8461437,48.0239487,"        3D",937,"58564","245098","MARO113"
"1422","           OK",2023-10-12,"  09:01:52 AM",-18.8461189,48.0239487,"        3D",953,"58564","245098","MARO113"
"1432","           OK",2023-10-12,"  03:00:16 PM",-18.8548737,47.9671936,"        2D",0,"58564","245098","MARO113"
"1442","           OK",2023-10-12,"  04:00:00 PM",-18.8765049,47.9429245,"        3D",1145,"58564","245098","MARO113"
"1452","           OK",2023-10-12,"  05:59:28 PM",-18.8766594,47.9316101,"        3D",1261,"58564","245098","MARO113"
"1462","           OK",2023-10-12,"  07:58:56 PM",-18.8764286,47.9313545,"        3D",1195,"58564","245098","MARO113"
"1472","           OK",2023-10-12,"  09:02:56 PM",-18.8767357,47.9117203,"        2D",0,"58564","245098","MARO113"
"1482","           OK",2023-10-12,"  10:02:40 PM",-18.8774776,47.9323006,"        3D",1236,"58564","245098","MARO113"
"1492","           OK",2023-10-12,"  11:02:24 PM",-18.8756104,47.9296646,"        3D",1273,"58564","245098","MARO113"
"1502","           OK",2023-10-13,"  12:02:08 AM",-18.890995,47.911335,"        3D",1261,"58564","245098","MARO113"
"1514","           OK",2023-10-13,"  01:01:52 AM",-18.8911743,47.9116669,"        3D",1360,"58564","245098","MARO113"
"1522","           OK",2023-10-13,"  02:01:36 AM",-18.8457088,48.0237198,"        3D",952,"58564","245098","MARO113"
"1532","           OK",2023-10-13,"  03:01:20 AM",-18.8460922,48.023819,"        3D",943,"58564","245098","MARO113"
"1542","           OK",2023-10-13,"  04:01:04 AM",-18.8460922,48.0239487,"        3D",937,"58564","245098","MARO113"
"1552","           OK",2023-10-13,"  08:59:44 AM",-18.8459644,48.0240517,"        3D",1005,"58564","245098","MARO113"
"1562","           OK",2023-10-13,"  03:02:24 PM",-18.8491383,48.0242805,"        3D",974,"58564","245098","MARO113"
"1572","           OK",2023-10-13,"  05:01:52 PM",-18.8766079,47.9315834,"        3D",1233,"58564","245098","MARO113"
"1582","           OK",2023-10-13,"  06:01:36 PM",-18.8759937,47.9312248,"        3D",1104,"58564","245098","MARO113"
"1592","           OK",2023-10-13,"  07:01:20 PM",-18.8911228,47.9116402,"        3D",1375,"58564","245098","MARO113"
"1602","           OK",2023-10-13,"  08:01:04 PM",-18.8911991,47.9116173,"        3D",1368,"58564","245098","MARO113"
"1614","           OK",2023-10-13,"  10:00:32 PM",-18.8917885,47.9084663,"        2D",0,"58564","245098","MARO113"
"1622","           OK",2023-10-14,"  12:59:44 AM",-18.8911743,47.9115143,"        3D",1365,"58564","245098","MARO113"
"1632","           OK",2023-10-14,"  03:58:56 AM",-18.8460674,48.0239983,"        3D",978,"58564","245098","MARO113"
"1642","           OK",2023-10-14,"  09:01:52 AM",-18.8456841,48.0241013,"        3D",920,"58564","245098","MARO113"
"1652","           OK",2023-10-14,"  03:00:16 PM",-18.8458118,48.0237961,"        3D",955,"58564","245098","MARO113"
"1662","           OK",2023-10-14,"  04:00:00 PM",-19.1455364,47.9739532,"        3D",1398,"58564","245098","MARO113"
"1672","           OK",2023-10-14,"  06:59:12 PM",-19.2589188,48.0010376,"        3D",1121,"58564","245098","MARO113"
"1682","           OK",2023-10-14,"  11:02:24 PM",-19.1442814,48.013195,"        3D",1014,"58564","245098","MARO113"
"1692","           OK",2023-10-15,"  12:02:08 AM",-19.1562366,47.9892349,"        3D",1227,"58564","245098","MARO113"
"1702","           OK",2023-10-15,"  01:01:52 AM",-18.9407864,48.0468597,"        3D",1024,"58564","245098","MARO113"
"1714","           OK",2023-10-15,"  03:01:20 AM",-18.8457603,48.0237961,"        3D",939,"58564","245098","MARO113"
"1722","           OK",2023-10-15,"  04:01:04 AM",-18.8457603,48.0238991,"        3D",945,"58564","245098","MARO113"
"1732","           OK",2023-10-15,"  08:59:44 AM",-18.8457851,48.023922,"        3D",953,"58564","245098","MARO113"
"1742","           OK",2023-10-15,"  03:02:24 PM",-18.8458366,48.0237694,"        3D",989,"58564","245098","MARO113"
"1752","           OK",2023-10-15,"  05:01:52 PM",-18.8766079,47.9314041,"        3D",1197,"58564","245098","MARO113"
"1762","           OK",2023-10-15,"  07:01:20 PM",-18.8845177,47.9184265,"        3D",1371,"58564","245098","MARO113"
"1772","           OK",2023-10-15,"  09:00:48 PM",-18.8912506,47.9117699,"        3D",1375,"58564","245098","MARO113"
"1782","           OK",2023-10-15,"  10:00:32 PM",-18.8912773,47.9116402,"        3D",1352,"58564","245098","MARO113"
"1792","           OK",2023-10-16,"  12:59:44 AM",-18.8581257,47.9415436,"        3D",1258,"58564","245098","MARO113"
"1802","           OK",2023-10-16,"  02:59:12 AM",-18.8460922,48.0239983,"        3D",929,"58564","245098","MARO113"
"1814","           OK",2023-10-16,"  03:58:56 AM",-18.8460159,48.0237961,"        3D",1039,"58564","245098","MARO113"
"1104","           OK",2023-09-26,"  04:00:00 PM",-18.8433018,48.024334,"        2D",0,"58558","245092","MARO114"
"2101","           OK",2023-09-26,"  09:02:56 PM",-18.899622,47.9871368,"        2D",0,"58558","245092","MARO114"
"316","           OK",2023-09-26,"  11:02:24 PM",-18.8969097,47.9804306,"        3D",899,"58558","245092","MARO114"
"416","           OK",2023-09-27,"  01:01:52 AM",-18.8890247,47.9990387,"        3D",897,"58558","245092","MARO114"
"516","           OK",2023-09-27,"  02:01:36 AM",-18.9140091,48.0435829,"        2D",0,"58558","245092","MARO114"
"616","           OK",2023-09-27,"  04:01:04 AM",-18.8458633,48.0241547,"        3D",917,"58558","245092","MARO114"
"715","           OK",2023-09-27,"  03:02:24 PM",-18.8459911,48.0241776,"        3D",930,"58558","245092","MARO114"
"815","           OK",2023-09-27,"  05:01:52 PM",-18.901926,47.991436,"        2D",0,"58558","245092","MARO114"
"915","           OK",2023-09-27,"  06:01:36 PM",-18.896883,47.9805565,"        3D",898,"58558","245092","MARO114"
"1015","           OK",2023-09-27,"  08:01:04 PM",-18.8971653,47.983448,"        3D",907,"58558","245092","MARO114"
"1115","           OK",2023-09-27,"  09:00:48 PM",-18.8981113,47.9792786,"        3D",98,"58558","245092","MARO114"
"1215","           OK",2023-09-27,"  10:00:32 PM",-18.8814201,47.9761276,"        3D",908,"58558","245092","MARO114"
"1315","           OK",2023-09-28,"  12:00:00 AM",-18.8844166,47.9802513,"        3D",970,"58558","245092","MARO114"
"1415","           OK",2023-09-28,"  12:59:44 AM",-18.8970623,47.9779701,"        3D",905,"58558","245092","MARO114"
"1515","           OK",2023-09-28,"  01:59:28 AM",-18.8836727,48.0049286,"        3D",928,"58558","245092","MARO114"
"1615","           OK",2023-09-28,"  02:59:12 AM",-18.8458118,48.0241013,"        3D",934,"58558","245092","MARO114"
"1715","           OK",2023-09-28,"  03:58:56 AM",-18.8457851,48.0241013,"        3D",956,"58558","245092","MARO114"
"1815","           OK",2023-09-28,"  09:01:52 AM",-18.8459644,48.0239983,"        3D",807,"58558","245092","MARO114"
"1914","           OK",2023-09-28,"  03:00:16 PM",-18.8458881,48.024128,"        3D",946,"58558","245092","MARO114"
"2013","           OK",2023-09-28,"  04:00:00 PM",-18.8474503,47.9947891,"        3D",1008,"58558","245092","MARO114"
"2113","           OK",2023-09-28,"  04:59:44 PM",-18.8967552,47.9777679,"        3D",931,"58558","245092","MARO114"
"2213","           OK",2023-09-28,"  06:59:12 PM",-18.8970375,47.9779701,"        3D",893,"58558","245092","MARO114"
"2313","           OK",2023-09-28,"  07:58:56 PM",-18.8969593,47.9782028,"        3D",928,"58558","245092","MARO114"
"2413","           OK",2023-09-28,"  10:02:40 PM",-18.895092,47.975666,"        2D",0,"58558","245092","MARO114"
"2713","           OK",2023-09-29,"  03:01:20 AM",-18.8458633,48.0240784,"        3D",944,"58558","245092","MARO114"
"2813","           OK",2023-09-29,"  04:01:04 AM",-18.8458118,48.0240517,"        3D",930,"58558","245092","MARO114"
"2911","           OK",2023-09-29,"  08:59:44 AM",-18.8457603,48.0242577,"        3D",1000,"58558","245092","MARO114"
"304","           OK",2023-09-29,"  04:02:08 PM",-18.8549767,48.0296059,"        3D",902,"58558","245092","MARO114"
"317","           OK",2023-09-29,"  05:01:52 PM",-18.862196,48.0346756,"        2D",0,"58558","245092","MARO114"
"324","           OK",2023-09-29,"  07:01:20 PM",-18.896986,47.9779968,"        3D",881,"58558","245092","MARO114"
"334","           OK",2023-09-29,"  08:01:04 PM",-18.8950138,47.9810448,"        3D",905,"58558","245092","MARO114"
"344","           OK",2023-09-29,"  09:00:48 PM",-18.8814716,47.9761009,"        3D",909,"58558","245092","MARO114"
"354","           OK",2023-09-29,"  10:00:32 PM",-18.8754044,48.0014191,"        3D",919,"58558","245092","MARO114"
"364","           OK",2023-09-30,"  12:59:44 AM",-18.8749447,48.0040054,"        3D",811,"58558","245092","MARO114"
"374","           OK",2023-09-30,"  02:59:12 AM",-18.8458366,48.0240784,"        3D",935,"58558","245092","MARO114"
"384","           OK",2023-09-30,"  03:58:56 AM",-18.8457603,48.024128,"        3D",942,"58558","245092","MARO114"
"394","           OK",2023-09-30,"  09:01:52 AM",-18.8459396,48.024128,"        3D",979,"58558","245092","MARO114"
"404","           OK",2023-09-30,"  04:00:00 PM",-18.8549767,48.0295029,"        3D",921,"58558","245092","MARO114"
"417","           OK",2023-09-30,"  04:59:44 PM",-18.8845177,48.0084343,"        3D",1030,"58558","245092","MARO114"
"424","           OK",2023-09-30,"  05:59:28 PM",-18.9260921,47.9577217,"        3D",961,"58558","245092","MARO114"
"434","           OK",2023-09-30,"  06:59:12 PM",-18.9260674,47.9576721,"        3D",957,"58558","245092","MARO114"
"444","           OK",2023-09-30,"  08:03:12 PM",-18.9244804,47.9600525,"        2D",0,"58558","245092","MARO114"
"454","           OK",2023-09-30,"  10:02:40 PM",-18.9223289,47.9617157,"        3D",965,"58558","245092","MARO114"
"464","           OK",2023-09-30,"  11:02:24 PM",-18.8971386,47.9778938,"        2D",0,"58558","245092","MARO114"
"474","           OK",2023-10-01,"  12:02:08 AM",-18.8970623,47.9780235,"        3D",891,"58558","245092","MARO114"
"484","           OK",2023-10-01,"  02:01:36 AM",-18.8744316,48.002037,"        3D",936,"58558","245092","MARO114"
"494","           OK",2023-10-01,"  03:01:20 AM",-18.8458118,48.0241013,"        3D",937,"58558","245092","MARO114"
"504","           OK",2023-10-01,"  04:01:04 AM",-18.8457603,48.024128,"        3D",921,"58558","245092","MARO114"
"517","           OK",2023-10-01,"  08:59:44 AM",-18.8459129,48.0241013,"        3D",979,"58558","245092","MARO114"
"524","           OK",2023-10-01,"  03:02:24 PM",-18.8456059,48.024334,"        3D",952,"58558","245092","MARO114"
"534","           OK",2023-10-01,"  04:02:08 PM",-18.8549767,48.0294266,"        3D",934,"58558","245092","MARO114"
"544","           OK",2023-10-01,"  05:01:52 PM",-18.9254017,47.9589005,"        3D",890,"58558","245092","MARO114"
"554","           OK",2023-10-01,"  07:01:20 PM",-18.9264259,47.9577713,"        3D",985,"58558","245092","MARO114"
"564","           OK",2023-10-01,"  08:01:04 PM",-18.9259644,47.957592,"        3D",1015,"58558","245092","MARO114"
"574","           OK",2023-10-01,"  10:00:32 PM",-18.8969345,47.9805832,"        3D",890,"58558","245092","MARO114"
"584","           OK",2023-10-01,"  11:00:16 PM",-18.893734,47.9847794,"        2D",0,"58558","245092","MARO114"
"594","           OK",2023-10-02,"  12:00:00 AM",-18.8754311,48.0010376,"        3D",958,"58558","245092","MARO114"
"604","           OK",2023-10-02,"  12:59:44 AM",-18.8753529,48.0012932,"        3D",952,"58558","245092","MARO114"
"617","           OK",2023-10-02,"  02:59:12 AM",-18.8457851,48.0240784,"        3D",948,"58558","245092","MARO114"
"624","           OK",2023-10-02,"  09:01:52 AM",-18.8458633,48.024128,"        3D",955,"58558","245092","MARO114"
"634","           OK",2023-10-02,"  03:00:16 PM",-18.8456841,48.0240784,"        3D",943,"58558","245092","MARO114"
"644","           OK",2023-10-02,"  04:00:00 PM",-18.85495,48.0295029,"        3D",907,"58558","245092","MARO114"
"653","           OK",2023-10-02,"  04:59:44 PM",-18.8649597,48.0231056,"        3D",944,"58558","245092","MARO114"
"663","           OK",2023-10-02,"  06:59:12 PM",-18.8751488,47.9908218,"        2D",0,"58558","245092","MARO114"
"674","           OK",2023-10-02,"  08:03:12 PM",-18.8968315,47.9802742,"        3D",712,"58558","245092","MARO114"
"684","           OK",2023-10-02,"  10:02:40 PM",-18.8951168,47.9810677,"        3D",895,"58558","245092","MARO114"
