event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,gps:fix-type-raw,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-ellipsoid,import-marked-outlier,location-error-text,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30062298970,TRUE,10/20/23 20:58,48.0982132,-18.5880699,,,3D,,,,,923,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30062298971,TRUE,10/20/23 22:02,48.0982399,-18.5880184,,,3D,,,,,937,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065471945,TRUE,10/20/23 22:02,48.0982399,-18.5880184,,,3D,,,,,937,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30062298972,TRUE,10/20/23 23:02,48.0982895,-18.5880966,,,3D,,,,,915,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065471946,TRUE,10/20/23 23:02,48.0982895,-18.5880966,,,3D,,,,,915,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30062298973,TRUE,10/21/23 0:02,48.0983696,-18.5880451,,,3D,,,,,875,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065471947,TRUE,10/21/23 1:01,48.0981369,-18.5880966,,,3D,,,,,929,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065471948,TRUE,10/21/23 2:01,48.0982132,-18.5880451,,,3D,,,,,920,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065975975,TRUE,10/21/23 4:01,48.0982895,-18.5880184,,,3D,,,,,886,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065975976,TRUE,10/21/23 8:59,48.0979309,-18.5879173,,,3D,,,,,950,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075408309,TRUE,10/21/23 8:59,48.0979309,-18.5879173,,,3D,,,,,950,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065975977,TRUE,10/21/23 15:02,48.0982666,-18.5882244,,,3D,,,,,928,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065975978,TRUE,10/21/23 16:02,48.0982132,-18.5881214,,,3D,,,,,927,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065975979,TRUE,10/21/23 17:01,48.0981636,-18.5880966,,,3D,,,,,920,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30065975980,TRUE,10/21/23 18:01,48.0983429,-18.5880699,,,3D,,,,,883,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30071628004,TRUE,10/21/23 18:01,48.0983429,-18.5880699,,,3D,,,,,883,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30071628005,TRUE,10/21/23 19:01,48.0982399,-18.5880966,,,3D,,,,,912,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30066234283,TRUE,10/21/23 20:01,48.0982399,-18.5880966,,,3D,,,,,907,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30071628006,TRUE,10/21/23 20:01,48.0982399,-18.5880966,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30071628007,TRUE,10/21/23 21:00,48.0982666,-18.5881729,,,3D,,,,,887,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30071628008,TRUE,10/21/23 22:00,48.0981102,-18.5880451,,,3D,,,,,923,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30074556720,TRUE,10/21/23 23:00,48.0983925,-18.5878906,,,3D,,,,,901,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075408310,TRUE,10/21/23 23:00,48.0983925,-18.5878906,,,3D,,,,,901,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075408311,TRUE,10/22/23 0:00,48.0982399,-18.5881729,,,3D,,,,,914,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075408312,TRUE,10/22/23 0:59,48.0981636,-18.5880451,,,3D,,,,,930,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075770459,TRUE,10/22/23 0:59,48.0981636,-18.5880451,,,3D,,,,,930,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075408313,TRUE,10/22/23 1:59,48.0982399,-18.5880699,,,3D,,,,,915,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075408314,TRUE,10/22/23 2:59,48.0982666,-18.5880451,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075408315,TRUE,10/22/23 9:01,48.0989838,-18.5885315,,,3D,,,,,821,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075770461,TRUE,10/22/23 9:01,48.0989838,-18.5885315,,,3D,,,,,821,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075770462,TRUE,10/22/23 15:00,48.0982666,-18.5881977,,,3D,,,,,909,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30077297468,TRUE,10/22/23 15:00,48.0982666,-18.5881977,,,3D,,,,,909,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30075770463,TRUE,10/22/23 16:00,48.0981903,-18.5880699,,,3D,,,,,928,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30077297469,TRUE,10/22/23 16:59,48.0982399,-18.5882244,,,3D,,,,,905,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30077297470,TRUE,10/22/23 17:59,48.0982895,-18.5880966,,,3D,,,,,889,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30079615343,TRUE,10/22/23 18:59,48.0981369,-18.5880184,,,3D,,,,,926,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30080088808,TRUE,10/22/23 18:59,48.0981369,-18.5880184,,,3D,,,,,926,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30079615345,TRUE,10/22/23 20:03,48.0982895,-18.5880966,,,3D,,,,,897,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30080088809,TRUE,10/22/23 20:58,48.0980606,-18.5880699,,,3D,,,,,893,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30080088810,TRUE,10/22/23 22:02,48.0981636,-18.5880451,,,3D,,,,,910,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30080088811,TRUE,10/22/23 23:02,48.0982132,-18.5880966,,,3D,,,,,906,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30080088812,TRUE,10/23/23 0:02,48.0983162,-18.5880699,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30080639834,TRUE,10/23/23 1:01,48.0982895,-18.5881214,,,3D,,,,,915,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30084468028,TRUE,10/23/23 1:01,48.0982895,-18.5881214,,,3D,,,,,915,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30080639835,TRUE,10/23/23 3:01,48.0981369,-18.5880699,,,3D,,,,,914,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30084468029,TRUE,10/23/23 4:01,48.0981636,-18.5880699,,,3D,,,,,912,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107528185,TRUE,10/23/23 4:01,48.0981636,-18.5880699,,,3D,,,,,912,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30084468030,TRUE,10/23/23 8:59,48.0982895,-18.5880699,,,3D,,,,,912,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30097029462,TRUE,10/23/23 8:59,48.0982895,-18.5880699,,,3D,,,,,912,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098301035,TRUE,10/23/23 15:02,48.0983162,-18.5880966,,,3D,,,,,911,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098301036,TRUE,10/23/23 16:02,48.0981903,-18.5880699,,,3D,,,,,952,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098301037,TRUE,10/23/23 17:01,48.0982895,-18.5882244,,,3D,,,,,907,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098531084,TRUE,10/23/23 17:01,48.0982895,-18.5882244,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098301038,TRUE,10/23/23 19:01,48.0982132,-18.5880699,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098301039,TRUE,10/23/23 20:01,48.0982132,-18.5880966,,,3D,,,,,927,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098301040,TRUE,10/23/23 21:00,48.0982132,-18.5880966,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098531085,TRUE,10/23/23 21:00,48.0982132,-18.5880966,,,3D,,,,,907,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098531086,TRUE,10/23/23 22:00,48.0982132,-18.5881214,,,3D,,,,,918,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098531087,TRUE,10/23/23 23:00,48.0980339,-18.5880966,,,3D,,,,,919,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098531088,TRUE,10/24/23 0:00,48.0982666,-18.5881481,,,3D,,,,,868,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30098531089,TRUE,10/24/23 0:59,48.0982666,-18.5880699,,,3D,,,,,909,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30106261257,TRUE,10/24/23 1:59,48.0982399,-18.5881214,,,3D,,,,,887,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30106261258,TRUE,10/24/23 3:58,48.0982132,-18.5880966,,,3D,,,,,923,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107528186,TRUE,10/24/23 9:01,48.0981369,-18.5881214,,,3D,,,,,913,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107528187,TRUE,10/24/23 15:00,48.0982399,-18.5880966,,,3D,,,,,931,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107528189,TRUE,10/24/23 16:00,48.0980873,-18.5880699,,,3D,,,,,973,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30110447390,TRUE,10/24/23 16:00,48.0980873,-18.5880699,,,3D,,,,,973,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107528190,TRUE,10/24/23 16:59,48.0984688,-18.5881214,,,3D,,,,,935,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111430636,TRUE,10/24/23 16:59,48.0984688,-18.5881214,,,3D,,,,,935,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107528191,TRUE,10/24/23 17:59,48.0982666,-18.5881214,,,3D,,,,,909,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107528192,TRUE,10/24/23 18:59,48.0983429,-18.5880966,,,3D,,,,,881,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107703445,TRUE,10/24/23 19:58,48.0982666,-18.5880699,,,3D,,,,,920,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107703446,TRUE,10/24/23 22:02,48.0981369,-18.5880966,,,3D,,,,,907,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111430637,TRUE,10/24/23 22:02,48.0981369,-18.5880966,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107703447,TRUE,10/24/23 23:02,48.0982399,-18.5881481,,,3D,,,,,905,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30107703448,TRUE,10/25/23 0:02,48.0981636,-18.5880451,,,3D,,,,,919,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30110447393,TRUE,10/25/23 1:01,48.0982895,-18.5880699,,,3D,,,,,905,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30110447394,TRUE,10/25/23 2:01,48.0982895,-18.5880699,,,3D,,,,,912,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111430638,TRUE,10/25/23 3:01,48.0983429,-18.5881214,,,3D,,,,,876,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111430639,TRUE,10/25/23 4:01,48.0979576,-18.5878391,,,3D,,,,,989,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111430640,TRUE,10/25/23 8:59,48.0982666,-18.5881214,,,3D,,,,,910,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111784904,TRUE,10/25/23 8:59,48.0982666,-18.5881214,,,3D,,,,,910,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111430641,TRUE,10/25/23 15:02,48.0982132,-18.5881214,,,3D,,,,,946,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111784905,TRUE,10/25/23 16:02,48.0982132,-18.5881214,,,3D,,,,,928,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111784906,TRUE,10/25/23 17:01,48.0983162,-18.5881977,,,3D,,,,,908,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111784907,TRUE,10/25/23 18:01,48.0982666,-18.5881481,,,3D,,,,,899,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30115539009,TRUE,10/25/23 18:01,48.0982666,-18.5881481,,,3D,,,,,899,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30111784908,TRUE,10/25/23 19:01,48.0982132,-18.5880699,,,3D,,,,,941,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30115539010,TRUE,10/25/23 19:01,48.0982132,-18.5880699,,,3D,,,,,941,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30115539011,TRUE,10/25/23 20:01,48.0982132,-18.5881214,,,3D,,,,,924,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30115539012,TRUE,10/25/23 21:00,48.0981636,-18.5880451,,,3D,,,,,923,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30115539013,TRUE,10/25/23 22:00,48.0982666,-18.5880699,,,3D,,,,,914,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30115539014,TRUE,10/25/23 23:00,48.0986748,-18.5881214,,,3D,,,,,882,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116061862,TRUE,10/26/23 0:00,48.0981903,-18.5880451,,,3D,,,,,913,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116061863,TRUE,10/26/23 0:59,48.0981102,-18.5880699,,,3D,,,,,907,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116061865,TRUE,10/26/23 1:59,48.0982132,-18.5880966,,,3D,,,,,902,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116503581,TRUE,10/26/23 1:59,48.0982132,-18.5880966,,,3D,,,,,902,FALSE,,C,OK(corrected),0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116061866,TRUE,10/26/23 2:59,48.0981369,-18.5880699,,,3D,,,,,927,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116503582,TRUE,10/26/23 9:01,48.0981903,-18.5880699,,,3D,,,,,945,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116503583,TRUE,10/26/23 15:00,48.098011,-18.5879173,,,3D,,,,,970,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116503584,TRUE,10/26/23 16:00,48.097908,-18.5880184,,,3D,,,,,1016,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30116503585,TRUE,10/26/23 16:59,48.0982399,-18.5882759,,,3D,,,,,921,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124522583,TRUE,10/26/23 17:59,48.0982666,-18.5881481,,,3D,,,,,913,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124522584,TRUE,10/26/23 18:59,48.0983925,-18.5881729,,,3D,,,,,884,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952253,TRUE,10/26/23 18:59,48.0983925,-18.5881729,,,3D,,,,,884,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952254,TRUE,10/26/23 19:58,48.0982666,-18.5880966,,,3D,,,,,914,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131033820,TRUE,10/26/23 19:58,48.0982666,-18.5880966,,,3D,,,,,914,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952255,TRUE,10/26/23 22:02,48.0981903,-18.5880966,,,3D,,,,,912,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952256,TRUE,10/26/23 23:02,48.0982399,-18.5880184,,,3D,,,,,914,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952257,TRUE,10/27/23 0:02,48.0982666,-18.5880966,,,3D,,,,,914,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952258,TRUE,10/27/23 1:01,48.0982399,-18.5881214,,,3D,,,,,939,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952259,TRUE,10/27/23 2:01,48.0981636,-18.5880966,,,3D,,,,,920,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131033821,TRUE,10/27/23 2:01,48.0981636,-18.5880966,,,3D,,,,,920,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952260,TRUE,10/27/23 3:01,48.0982132,-18.5880966,,,3D,,,,,914,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30125494574,TRUE,10/27/23 3:01,48.0982132,-18.5880966,,,3D,,,,,914,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952261,TRUE,10/27/23 4:01,48.0983696,-18.5881214,,,3D,,,,,899,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131033822,TRUE,10/27/23 4:01,48.0983696,-18.5881214,,,3D,,,,,899,FALSE,,C,OK(corrected),0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952262,TRUE,10/27/23 8:59,48.0981636,-18.5883007,,,3D,,,,,938,FALSE,,C,OK(corrected),0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30125494575,TRUE,10/27/23 8:59,48.0981636,-18.5883007,,,3D,,,,,938,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30124952263,TRUE,10/27/23 15:02,48.0981903,-18.5880699,,,3D,,,,,924,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30125494576,TRUE,10/27/23 16:02,48.0982666,-18.5881214,,,3D,,,,,876,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30125494577,TRUE,10/27/23 17:01,48.0983429,-18.5883007,,,3D,,,,,931,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30125494578,TRUE,10/27/23 19:01,48.0982666,-18.5880966,,,3D,,,,,893,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30125494579,TRUE,10/27/23 21:00,48.0982895,-18.5881729,,,3D,,,,,894,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30127292908,TRUE,10/27/23 22:00,48.0982895,-18.5880966,,,3D,,,,,891,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30127292909,TRUE,10/27/23 23:00,48.0982399,-18.5881481,,,3D,,,,,900,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30129943705,TRUE,10/28/23 0:00,48.0986252,-18.5881214,,,3D,,,,,853,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30134944450,TRUE,10/28/23 0:00,48.0986252,-18.5881214,,,3D,,,,,853,FALSE,,C,OK(corrected),0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30129943706,TRUE,10/28/23 0:59,48.0982666,-18.5880966,,,3D,,,,,901,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30129943707,TRUE,10/28/23 2:59,48.0984459,-18.5880966,,,3D,,,,,856,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30129943708,TRUE,10/28/23 3:58,48.0984459,-18.5881481,,,3D,,,,,871,FALSE,,G,OK,0,3800,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30129943709,TRUE,10/28/23 9:01,48.0982132,-18.5879936,,,3D,,,,,938,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30129943710,TRUE,10/28/23 15:00,48.0981636,-18.5880451,,,3D,,,,,941,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131033823,TRUE,10/28/23 16:00,48.0982132,-18.5881214,,,3D,,,,,925,FALSE,,C,OK(corrected),0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131517819,TRUE,10/28/23 16:00,48.0982132,-18.5881214,,,3D,,,,,925,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131033824,TRUE,10/28/23 16:59,48.0983162,-18.5881729,,,3D,,,,,889,FALSE,,C,OK(corrected),0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131517820,TRUE,10/28/23 16:59,48.0983162,-18.5881729,,,3D,,,,,889,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30131033825,TRUE,10/28/23 18:59,48.0981903,-18.5880699,,,3D,,,,,925,FALSE,,C,OK(corrected),0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
30134944451,TRUE,10/28/23 18:59,48.0981903,-18.5880699,,,3D,,,,,925,FALSE,,G,OK,0,3700,,gps,Pteropus rufus,245097,ANA154,Malagasy Pteropodid Telemetry
